ticks,videoTimestamp,targetPower4dpType,intervalId,timeOfDayTimestamp,distanceMeters,speedVirtualMps,distanceVirtualMeters,workoutPosition,powerMatchOffset,cadence,speed,heartRate,power,distanceSensorMeters,trainerPower,time,targetPower,targetHeartRateZone,targetCadence,targetRpe,secondsSinceStart,grade,speedSensorMps,leftPower,rightPower
1217,1216.845912,twentyMin,10,1635599854552,10065.66,9.154,10173.371,1216919,NaN,89,204,138,247,NaN,247,1217.229,247,3,90,6,4572,0.04,NaN,NaN,NaN
1218,1217.563121,twentyMin,10,1635599855269,10074.83,9.176,10182.524,1217616.800000012,NaN,90,205,138,248,NaN,248,1218.028,247,3,90,6,4573,0.04,NaN,NaN,NaN
1219,1218.583649,twentyMin,10,1635599856290,10083.99,9.196,10191.7,1218607.9000000358,NaN,90,205,139,248,NaN,248,1218.971,247,3,90,6,4574,0.04,NaN,NaN,NaN
1220,1219.798225,twentyMin,10,1635599857504,10093.2,9.214,10200.896,1219805,NaN,90,206,140,248,NaN,248,1220.147,247,3,90,6,4575,0.04,NaN,NaN,NaN
1221,1220.857795,twentyMin,10,1635599858564,10102.41,9.23,10210.11,1220914.300000012,NaN,90,206,141,247,NaN,247,1221.117,247,3,90,6,4576,0.04,NaN,NaN,NaN
1222,1221.76329,twentyMin,10,1635599859469,10111.62,9.244,10219.34,1221818.199999988,NaN,90,206,142,247,NaN,247,1222.249,247,3,90,6,4577,0.04,NaN,NaN,NaN
1223,1222.871929,twentyMin,10,1635599860578,10120.87,9.258,10228.584,1222911.6000000238,NaN,90,207,142,247,NaN,247,1223.159,247,3,90,6,4578,0.04,NaN,NaN,NaN
1224,1223.487772,twentyMin,10,1635599861194,10130.12,9.27,10237.842,1223510.300000012,NaN,91,207,143,247,NaN,247,1224.074,247,3,90,6,4579,0.04,NaN,NaN,NaN
1225,1224.705569,twentyMin,10,1635599862411,10139.38,9.281,10247.112,1224713.6000000238,NaN,90,207,142,247,NaN,247,1225.231,247,3,90,6,4580,0.04,NaN,NaN,NaN
1226,1225.729208,twentyMin,10,1635599863435,10148.68,9.292,10256.393,1225813.1000000238,NaN,90,208,142,247,NaN,247,1226.207,247,3,90,6,4581,0.04,NaN,NaN,NaN
1227,1226.428644,twentyMin,10,1635599864135,10157.98,9.302,10265.685,1226503.9000000358,NaN,90,208,142,248,NaN,248,1226.960,247,3,90,6,4582,0.04,NaN,NaN,NaN
1228,1227.453837,twentyMin,10,1635599865160,10167.27,9.312,10274.987,1227507.800000012,NaN,89,208,142,248,NaN,248,1228.095,247,3,90,6,4583,0.04,NaN,NaN,NaN
1229,1228.659925,twentyMin,10,1635599866366,10176.57,9.32,10284.299,1228713.9000000358,NaN,90,208,142,247,NaN,247,1229.076,247,3,90,6,4584,0.04,NaN,NaN,NaN
1230,1229.595887,twentyMin,10,1635599867302,10185.87,9.326,10293.619,1229606.800000012,NaN,90,208,142,246,NaN,246,1229.938,247,3,90,6,4585,0.04,NaN,NaN,NaN
1231,1230.382395,twentyMin,10,1635599868088,10195.21,9.331,10302.944,1230406.199999988,NaN,90,209,142,246,NaN,246,1230.934,247,3,90,6,4586,0.04,NaN,NaN,NaN
1232,1231.600829,twentyMin,10,1635599869307,10204.24,9.337,10312.275,1231607.300000012,NaN,88,202,142,247,NaN,247,1232.045,247,3,90,6,4587,0.04,NaN,NaN,NaN
1233,1232.623602,twentyMin,10,1635599870329,10213.32,9.343,10321.613,1232707,NaN,88,203,142,247,NaN,247,1233.066,247,3,90,6,4588,0.04,NaN,NaN,NaN
1234,1233.827526,twentyMin,10,1635599871533,10222.39,9.348,10330.956,1233910.1000000238,NaN,89,203,142,247,NaN,247,1234.158,247,3,90,6,4589,0.04,NaN,NaN,NaN
1235,1234.595973,twentyMin,10,1635599872302,10231.51,9.352,10340.304,1234617.1000000238,NaN,89,204,142,246,NaN,246,1234.971,247,3,90,6,4590,0.04,NaN,NaN,NaN
1236,1235.549295,twentyMin,10,1635599873255,10240.63,9.356,10349.656,1235603.800000012,NaN,88,204,142,247,NaN,247,1236.010,247,3,90,6,4591,0.04,NaN,NaN,NaN
1237,1236.772697,twentyMin,10,1635599874479,10249.8,9.361,10359.012,1236814.9000000358,NaN,88,205,142,247,NaN,247,1237.084,247,3,90,6,4592,0.04,NaN,NaN,NaN
1238,1237.789556,twentyMin,10,1635599875495,10258.96,9.364,10368.373,1237813.199999988,NaN,88,205,142,247,NaN,247,1238.165,247,3,90,6,4593,0.04,NaN,NaN,NaN
1239,1238.759578,twentyMin,10,1635599876465,10268.17,9.368,10377.737,1238803.699999988,NaN,89,206,142,247,NaN,247,1239.113,247,3,90,6,4594,0.04,NaN,NaN,NaN
1240,1239.481631,twentyMin,10,1635599877188,10277.38,9.371,10387.105,1239504.1000000238,NaN,89,206,142,247,NaN,247,1239.988,247,3,90,6,4595,0.04,NaN,NaN,NaN
1241,1240.504485,twentyMin,10,1635599878210,10286.63,9.374,10396.476,1240512.9000000358,NaN,89,207,143,247,NaN,247,1241.047,247,3,90,6,4596,0.04,NaN,NaN,NaN
1242,1241.721551,twentyMin,10,1635599879427,10295.89,9.377,10405.85,1241805.300000012,NaN,89,207,143,247,NaN,247,1242.071,247,3,90,6,4597,0.04,NaN,NaN,NaN
1243,1242.596069,twentyMin,10,1635599880302,10305.14,9.379,10415.226,1242610.5,NaN,87,207,142,247,NaN,247,1242.947,247,3,90,6,4598,0.04,NaN,NaN,NaN
1244,1243.430235,twentyMin,10,1635599881136,10314.39,9.383,10424.606,1243507.4000000358,NaN,88,207,142,248,NaN,248,1243.888,247,3,90,6,4599,0.04,NaN,NaN,NaN
1245,1244.653375,twentyMin,10,1635599882359,10323.69,9.383,10433.988,1244704,NaN,89,208,142,246,NaN,246,1245.043,247,3,90,6,4600,0.04,NaN,NaN,NaN
1246,1245.663393,twentyMin,10,1635599883369,10332.99,9.385,10443.372,1245718,NaN,88,208,142,247,NaN,247,1245.993,247,3,90,6,4601,0.04,NaN,NaN,NaN
1247,1246.393359,twentyMin,10,1635599884099,10342.29,9.387,10452.757,1246404,NaN,88,208,143,247,NaN,247,1247.000,247,3,90,6,4602,0.04,NaN,NaN,NaN
1248,1247.617294,twentyMin,10,1635599885323,10351.32,9.389,10462.144,1247609.1000000238,NaN,87,202,142,247,NaN,247,1248.116,247,3,90,6,4603,0.04,NaN,NaN,NaN
1249,1248.839961,twentyMin,10,1635599886546,10360.35,9.391,10471.533,1248907.800000012,NaN,88,202,142,248,NaN,248,1249.273,247,3,90,6,4604,0.04,NaN,NaN,NaN
1250,1249.846052,twentyMin,10,1635599887552,10369.42,9.393,10480.924,1249906.6000000238,NaN,89,203,142,247,NaN,247,1250.130,247,3,90,6,4605,0.04,NaN,NaN,NaN
1251,1250.564,twentyMin,10,1635599888270,10378.54,9.394,10490.317,1250604.199999988,NaN,89,204,142,247,NaN,247,1251.098,247,3,90,6,4606,0.04,NaN,NaN,NaN
1252,1251.569146,twentyMin,10,1635599889275,10387.66,9.395,10499.71,1251611.6000000238,NaN,90,204,142,247,NaN,247,1252.176,247,3,90,6,4607,0.04,NaN,NaN,NaN
1253,1252.86898,twentyMin,10,1635599890575,10396.83,9.395,10509.105,1252903.699999988,NaN,89,205,142,246,NaN,246,1253.317,247,3,90,6,4608,0.04,NaN,NaN,NaN
1254,1253.782747,twentyMin,10,1635599891489,10405.99,9.396,10518.5,1253805.9000000358,NaN,89,205,142,247,NaN,247,1254.041,247,3,90,6,4609,0.04,NaN,NaN,NaN
1255,1254.503733,twentyMin,10,1635599892210,10415.2,9.397,10527.896,1254515.699999988,NaN,89,206,143,247,NaN,247,1254.909,247,3,90,6,4610,0.04,NaN,NaN,NaN
1256,1255.516255,twentyMin,10,1635599893222,10424.41,9.397,10537.292,1255507.699999988,NaN,89,206,143,247,NaN,247,1255.953,247,3,90,6,4611,0.04,NaN,NaN,NaN
1257,1256.846183,twentyMin,10,1635599894552,10433.62,9.397,10546.69,1256903.800000012,NaN,89,206,144,246,NaN,246,1257.055,247,3,90,6,4612,0.04,NaN,NaN,NaN
1258,1257.473981,twentyMin,10,1635599895180,10442.87,9.398,10556.087,1257511.6000000238,NaN,87,207,144,247,NaN,247,1258.153,247,3,90,6,4613,0.04,NaN,NaN,NaN
1259,1258.691,twentyMin,10,1635599896397,10452.13,9.399,10565.485,1258704,NaN,87,207,144,247,NaN,247,1259.145,247,3,90,6,4614,0.04,NaN,NaN,NaN
1260,1259.713799,twentyMin,10,1635599897420,10461.38,9.398,10574.883,1259707.800000012,NaN,87,207,144,246,NaN,246,1260.104,247,3,90,6,4615,0.04,NaN,NaN,NaN
1261,1260.437032,twentyMin,10,1635599898143,10470.63,9.399,10584.281,1260507.199999988,NaN,87,207,144,247,NaN,247,1261.174,247,3,90,6,4616,0.04,NaN,NaN,NaN
1262,1261.660898,twentyMin,10,1635599899367,10479.93,9.399,10593.68,1261714.4000000358,NaN,87,208,145,247,NaN,247,1262.079,247,3,90,6,4617,0.04,NaN,NaN,NaN
1263,1262.864058,twentyMin,10,1635599900570,10489.23,9.402,10603.08,1262913.800000012,NaN,85,208,145,249,NaN,249,1263.069,247,3,90,6,4618,0.04,NaN,NaN,NaN
1264,1263.596081,twentyMin,10,1635599901302,10498.53,9.405,10612.482,1263611.9000000358,NaN,85,208,145,249,NaN,249,1263.948,247,3,90,6,4619,0.04,NaN,NaN,NaN
1265,1264.596221,twentyMin,10,1635599902302,10507.83,9.406,10621.887,1264607.699999988,NaN,87,208,145,248,NaN,248,1264.987,247,3,90,6,4620,0.04,NaN,NaN,NaN
1266,1265.846153,twentyMin,10,1635599903552,10517.17,9.408,10631.294,1265906,NaN,89,209,145,248,NaN,248,1266.030,247,3,90,6,4621,0.04,NaN,NaN,NaN
1267,1266.571394,twentyMin,10,1635599904277,10526.51,9.408,10640.701,1266617.300000012,NaN,89,209,145,247,NaN,247,1266.934,247,3,90,6,4622,0.04,NaN,NaN,NaN
1268,1267.582832,twentyMin,10,1635599905289,10535.86,9.408,10650.109,1267607,NaN,89,209,146,247,NaN,247,1267.973,247,3,90,6,4623,0.04,NaN,NaN,NaN
1269,1268.798492,twentyMin,10,1635599906504,10545.2,9.406,10659.516,1268808.5,NaN,89,209,147,246,NaN,246,1269.095,247,3,90,6,4624,0.04,NaN,NaN,NaN
1270,1269.846238,twentyMin,10,1635599907552,10554.54,9.405,10668.923,1269904.699999988,NaN,89,209,147,246,NaN,246,1270.069,247,3,90,6,4625,0.04,NaN,NaN,NaN
1271,1270.757858,twentyMin,10,1635599908464,10563.89,9.405,10678.328,1270813.9000000358,NaN,88,209,148,247,NaN,247,1271.162,247,3,90,6,4626,0.04,NaN,NaN,NaN
1272,1271.773662,twentyMin,10,1635599909480,10573.23,9.407,10687.733,1271812.9000000358,NaN,88,209,148,248,NaN,248,1272.116,247,3,90,6,4627,0.04,NaN,NaN,NaN
1273,1272.499924,twentyMin,10,1635599910206,10582.57,9.407,10697.14,1272508.5,NaN,87,209,149,247,NaN,247,1273.199,247,3,90,6,4628,0.04,NaN,NaN,NaN
1274,1273.873047,twentyMin,10,1635599911579,10591.92,9.407,10706.547,1273911,NaN,88,209,149,247,NaN,247,1274.098,247,3,90,6,4629,0.04,NaN,NaN,NaN
1275,1274.469378,twentyMin,10,1635599912175,10601.3,9.407,10715.953,1274503.800000012,NaN,89,210,149,247,NaN,247,1274.982,247,3,90,6,4630,0.04,NaN,NaN,NaN
1276,1275.596086,twentyMin,10,1635599913302,10610.69,9.408,10725.36,1275616.1000000238,NaN,89,210,149,248,NaN,248,1275.970,247,3,90,6,4631,0.04,NaN,NaN,NaN
1277,1276.595467,twentyMin,10,1635599914301,10620.08,9.408,10734.768,1276614.4000000358,NaN,89,210,149,247,NaN,247,1276.904,247,3,90,6,4632,0.04,NaN,NaN,NaN
1278,1277.407468,twentyMin,10,1635599915113,10629.47,9.407,10744.176,1277419.300000012,NaN,89,210,149,246,NaN,246,1277.964,247,3,90,6,4633,0.04,NaN,NaN,NaN
1279,1278.429047,twentyMin,10,1635599916135,10638.85,9.407,10753.582,1278512.800000012,NaN,90,210,149,247,NaN,247,1279.002,247,3,90,6,4634,0.04,NaN,NaN,NaN
1280,1279.639423,twentyMin,10,1635599917345,10648.24,9.405,10762.989,1279708.4000000358,NaN,89,210,150,246,NaN,246,1280.123,247,3,90,6,4635,0.04,NaN,NaN,NaN
1281,1280.864876,twentyMin,10,1635599918571,10657.63,9.406,10772.394,1280904.6000000238,NaN,89,210,149,247,NaN,247,1281.134,247,3,90,6,4636,0.04,NaN,NaN,NaN
1282,1281.839981,twentyMin,10,1635599919546,10667.02,9.407,10781.8,1281912.300000012,NaN,88,210,150,248,NaN,248,1282.274,247,3,90,6,4637,0.04,NaN,NaN,NaN
1283,1282.86483,twentyMin,10,1635599920571,10676.41,9.408,10791.207,1282903.9000000358,NaN,88,210,150,248,NaN,248,1283.177,247,3,90,6,4638,0.04,NaN,NaN,NaN
1284,1283.81051,twentyMin,10,1635599921516,10685.79,9.407,10800.615,1283803.6000000238,NaN,89,210,150,246,NaN,246,1284.180,247,3,90,6,4639,0.04,NaN,NaN,NaN
1285,1284.865925,twentyMin,10,1635599922572,10695.18,9.407,10810.021,1284904.300000012,NaN,89,210,150,247,NaN,247,1285.271,247,3,90,6,4640,0.04,NaN,NaN,NaN
1286,1285.789747,twentyMin,10,1635599923496,10704.57,9.406,10819.428,1285814.199999988,NaN,88,210,150,246,NaN,246,1286.220,247,3,90,6,4641,0.04,NaN,NaN,NaN
1287,1286.521324,twentyMin,10,1635599924227,10713.96,9.406,10828.834,1286603.6000000238,NaN,88,210,150,247,NaN,247,1287.007,247,3,90,6,4642,0.04,NaN,NaN,NaN
1288,1287.537119,twentyMin,10,1635599925243,10723.35,9.407,10838.239,1287607.199999988,NaN,88,210,150,248,NaN,248,1287.957,247,3,90,6,4643,0.04,NaN,NaN,NaN
1289,1288.595707,twentyMin,10,1635599926302,10732.73,9.407,10847.646,1288612.6000000238,NaN,87,210,150,247,NaN,247,1288.993,247,3,90,6,4644,0.04,NaN,NaN,NaN
1290,1289.846385,twentyMin,10,1635599927552,10742.12,9.407,10857.053,1289909,NaN,88,210,150,247,NaN,247,1290.054,247,3,90,6,4645,0.04,NaN,NaN,NaN
1291,1290.471163,twentyMin,10,1635599928177,10751.51,9.408,10866.46,1290510.1000000238,NaN,88,210,150,248,NaN,248,1291.150,247,3,90,6,4646,0.04,NaN,NaN,NaN
1292,1291.691279,twentyMin,10,1635599929397,10760.9,9.409,10875.868,1291709.6000000238,NaN,89,210,150,248,NaN,248,1292.141,247,3,90,6,4647,0.04,NaN,NaN,NaN
1293,1292.702619,twentyMin,10,1635599930409,10770.28,9.409,10885.278,1292710,NaN,88,210,150,247,NaN,247,1293.101,247,3,90,6,4648,0.04,NaN,NaN,NaN
1294,1293.415382,twentyMin,10,1635599931121,10779.67,9.409,10894.687,1293403.800000012,NaN,90,210,150,247,NaN,247,1294.133,247,3,90,6,4649,0.04,NaN,NaN,NaN
1295,1294.435946,twentyMin,10,1635599932142,10789.06,9.41,10904.095,1294504.300000012,NaN,89,210,150,248,NaN,248,1295.171,247,3,90,6,4650,0.04,NaN,NaN,NaN
1296,1295.653433,twentyMin,10,1635599933359,10798.45,9.41,10913.505,1295707.1000000238,NaN,90,210,150,247,NaN,247,1296.072,247,3,90,6,4651,0.04,NaN,NaN,NaN
1297,1296.596315,twentyMin,10,1635599934302,10807.84,9.408,10922.915,1296603.800000012,NaN,90,210,149,246,NaN,246,1296.937,247,3,90,6,4652,0.04,NaN,NaN,NaN
1298,1297.596321,twentyMin,10,1635599935302,10817.22,9.408,10932.323,1297606.9000000358,NaN,90,210,149,247,NaN,247,1297.945,247,3,90,6,4653,0.04,NaN,NaN,NaN
1299,1298.596474,twentyMin,10,1635599936302,10826.61,9.408,10941.731,1298605.300000012,NaN,88,210,148,247,NaN,247,1299.062,247,3,90,6,4654,0.04,NaN,NaN,NaN
1300,1299.595829,twentyMin,10,1635599937302,10836,9.408,10951.139,1299611.800000012,NaN,89,210,147,247,NaN,247,1300.021,247,3,90,6,4655,0.04,NaN,NaN,NaN
1301,1300.596412,twentyMin,10,1635599938302,10845.39,9.408,10960.547,1300614.5,NaN,89,210,147,247,NaN,247,1300.971,247,3,90,6,4656,0.04,NaN,NaN,NaN
1302,1301.550948,twentyMin,10,1635599939257,10854.77,9.408,10969.955,1301605.6000000238,NaN,89,210,147,247,NaN,247,1302.012,247,3,90,6,4657,0.04,NaN,NaN,NaN
1303,1302.773799,twentyMin,10,1635599940480,10864.16,9.407,10979.363,1302809.4000000358,NaN,88,210,147,246,NaN,246,1303.083,247,3,90,6,4658,0.04,NaN,NaN,NaN
1304,1303.784872,twentyMin,10,1635599941491,10873.55,9.407,10988.769,1303807.6000000238,NaN,87,210,147,247,NaN,247,1304.122,247,3,90,6,4659,0.04,NaN,NaN,NaN
1305,1304.497357,twentyMin,10,1635599942203,10882.94,9.407,10998.176,1304514.9000000358,NaN,87,210,147,247,NaN,247,1305.076,247,3,90,6,4660,0.04,NaN,NaN,NaN
1306,1305.729122,twentyMin,10,1635599943435,10892.33,9.407,11007.582,1305803.699999988,NaN,87,210,147,247,NaN,247,1306.240,247,3,90,6,4661,0.04,NaN,NaN,NaN
1307,1306.864651,twentyMin,10,1635599944571,10901.71,9.408,11016.989,1306914.199999988,NaN,87,210,147,248,NaN,248,1307.094,247,3,90,6,4662,0.04,NaN,NaN,NaN
1308,1307.47412,twentyMin,10,1635599945180,10911.1,9.409,11026.397,1307503.4000000358,NaN,87,210,148,248,NaN,248,1307.984,247,3,90,6,4663,0.04,NaN,NaN,NaN
1309,1308.596444,twentyMin,10,1635599946302,10920.49,9.408,11035.806,1308603.4000000358,NaN,87,210,148,246,NaN,246,1308.970,247,3,90,6,4664,0.04,NaN,NaN,NaN
1310,1309.596348,twentyMin,10,1635599947302,10929.88,9.41,11045.213,1309604.1000000238,NaN,89,210,148,249,NaN,249,1309.900,247,3,90,6,4665,0.04,NaN,NaN,NaN
1311,1310.408119,twentyMin,10,1635599948114,10939.27,9.41,11054.623,1310403.800000012,NaN,89,210,148,247,NaN,247,1310.962,247,3,90,6,4666,0.04,NaN,NaN,NaN
1312,1311.421304,twentyMin,10,1635599949127,10948.65,9.409,11064.033,1311503.300000012,NaN,89,210,149,247,NaN,247,1312.002,247,3,90,6,4667,0.04,NaN,NaN,NaN
1313,1312.863608,twentyMin,10,1635599950570,10958.04,9.409,11073.442,1312904,NaN,89,210,149,247,NaN,247,1313.135,247,3,90,6,4668,0.04,NaN,NaN,NaN
1314,1313.386348,twentyMin,10,1635599951092,10967.43,9.41,11082.851,1313404,NaN,89,210,149,248,NaN,248,1314.039,247,3,90,6,4669,0.04,NaN,NaN,NaN
1315,1314.595255,twentyMin,10,1635599952301,10976.82,9.409,11092.261,1314603.9000000358,NaN,91,210,149,246,NaN,246,1315.190,247,3,90,6,4670,0.04,NaN,NaN,NaN
1316,1315.599383,twentyMin,10,1635599953305,10986.2,9.409,11101.67,1315604.300000012,NaN,91,210,149,247,NaN,247,1316.148,247,3,90,6,4671,0.04,NaN,NaN,NaN
1317,1316.86481,twentyMin,10,1635599954571,10995.59,9.411,11111.079,1316904.1000000238,NaN,90,210,149,249,NaN,249,1317.174,276,4,90,7,4672,0.04,NaN,NaN,NaN
1318,1317.568125,twentyMin,10,1635599955274,11004.98,9.444,11120.489,1317606.699999988,NaN,92,210,149,276,NaN,276,1318.184,276,4,90,7,4673,0.04,NaN,NaN,NaN
1319,1318.535535,twentyMin,10,1635599956242,11014.41,9.475,11129.934,1318603.699999988,NaN,92,211,149,276,NaN,276,1319.010,276,4,90,7,4674,0.04,NaN,NaN,NaN
1320,1319.766864,twentyMin,10,1635599957473,11023.89,9.475,11129.934,1319803.9000000358,NaN,NaN,212,150,NaN,NaN,NaN,1320.128,276,4,90,7,4675,0.04,NaN,NaN,NaN
1321,1320.781878,twentyMin,10,1635599958488,11033.05,9.503,11139.409,1320819.199999988,NaN,93,205,149,276,NaN,276,1321.037,276,4,90,7,4676,0.04,NaN,NaN,NaN
1322,1321.490913,twentyMin,10,1635599959197,11042.26,9.529,11148.912,1321513.800000012,NaN,93,206,150,276,NaN,276,1321.906,276,4,90,7,4677,0.04,NaN,NaN,NaN
1323,1322.506341,twentyMin,10,1635599960212,11051.56,9.551,11158.441,1322506.199999988,NaN,93,208,149,275,NaN,275,1323.033,276,4,90,7,4678,0.04,NaN,NaN,NaN
1324,1323.460946,twentyMin,10,1635599961167,11060.9,9.572,11167.992,1323515.9000000358,NaN,93,209,150,275,NaN,275,1323.978,276,4,90,7,4679,0.04,NaN,NaN,NaN
1325,1324.692359,twentyMin,10,1635599962398,11069.93,9.592,11177.564,1324703.9000000358,NaN,91,202,150,276,NaN,276,1325.091,276,4,90,7,4680,0.04,NaN,NaN,NaN
1326,1325.714967,twentyMin,10,1635599963421,11078.7,9.61,11187.156,1325707.1000000238,NaN,91,196,150,276,NaN,276,1326.104,276,4,90,7,4681,0.04,NaN,NaN,NaN
1327,1326.42441,twentyMin,10,1635599964130,11087.55,9.625,11196.766,1326503.6000000238,NaN,91,198,150,275,NaN,275,1327.172,276,4,90,7,4682,0.04,NaN,NaN,NaN
1328,1327.665518,twentyMin,10,1635599965372,11096.49,9.642,11206.391,1327705.699999988,NaN,90,200,150,277,NaN,277,1328.215,276,4,90,7,4683,0.04,NaN,NaN,NaN
1329,1328.864276,twentyMin,10,1635599966570,11105.47,9.657,11216.033,1328903.6000000238,NaN,90,201,150,277,NaN,277,1329.067,276,4,90,7,4684,0.04,NaN,NaN,NaN
1330,1329.392696,twentyMin,10,1635599967099,11114.55,9.671,11225.69,1329415.199999988,NaN,90,203,151,277,NaN,277,1329.941,276,4,90,7,4685,0.04,NaN,NaN,NaN
1331,1330.594334,twentyMin,10,1635599968300,11123.67,9.683,11235.36,1330614.4000000358,NaN,90,204,151,277,NaN,277,1330.983,276,4,90,7,4686,0.04,NaN,NaN,NaN
1332,1331.844379,twentyMin,10,1635599969550,11132.88,9.695,11245.044,1331905.5,NaN,91,206,151,277,NaN,277,1332.029,276,4,90,7,4687,0.04,NaN,NaN,NaN
1333,1332.573192,twentyMin,10,1635599970279,11142.13,9.705,11254.739,1332604.199999988,NaN,92,207,151,277,NaN,277,1332.933,276,4,90,7,4688,0.04,NaN,NaN,NaN
1334,1333.587676,twentyMin,10,1635599971294,11151.43,9.715,11264.444,1333611.9000000358,NaN,92,208,152,277,NaN,277,1334.088,276,4,90,7,4689,0.04,NaN,NaN,NaN
1335,1334.800446,twentyMin,10,1635599972506,11160.46,9.722,11274.159,1334803.4000000358,NaN,95,202,152,275,NaN,275,1335.147,276,4,90,7,4690,0.04,NaN,NaN,NaN
1336,1335.843855,twentyMin,10,1635599973550,11169.53,9.728,11283.881,1335905.6000000238,NaN,95,203,152,275,NaN,275,1336.064,276,4,90,7,4691,0.04,NaN,NaN,NaN
1337,1336.530436,twentyMin,10,1635599974236,11178.65,9.734,11293.609,1336614.1000000238,NaN,94,204,152,276,NaN,276,1337.086,276,4,90,7,4692,0.04,NaN,NaN,NaN
1338,1337.745143,twentyMin,10,1635599975451,11187.86,9.74,11303.343,1337804,NaN,94,206,152,276,NaN,276,1338.120,276,4,90,7,4693,0.04,NaN,NaN,NaN
1339,1338.770772,twentyMin,10,1635599976477,11197.12,9.74,11303.343,1338808.699999988,NaN,NaN,207,151,NaN,NaN,NaN,1339.034,276,4,90,7,4694,0.04,NaN,NaN,NaN
1340,1339.468967,twentyMin,10,1635599977175,11206.06,9.746,11313.083,1339512.199999988,NaN,93,200,152,276,NaN,276,1339.983,276,4,90,7,4695,0.04,NaN,NaN,NaN
1341,1340.490714,twentyMin,10,1635599978197,11215.09,9.751,11322.829,1340510.5,NaN,93,202,152,276,NaN,276,1341.025,276,4,90,7,4696,0.04,NaN,NaN,NaN
1342,1341.593054,twentyMin,10,1635599979299,11224.16,9.755,11332.58,1341608.9000000358,NaN,93,203,152,275,NaN,275,1341.949,276,4,90,7,4697,0.04,NaN,NaN,NaN
1343,1342.444207,twentyMin,10,1635599980150,11233.33,9.759,11342.335,1342514.199999988,NaN,93,205,152,276,NaN,276,1342.889,276,4,90,7,4698,0.04,NaN,NaN,NaN
1344,1343.655585,twentyMin,10,1635599981362,11242.54,9.763,11352.094,1343703.5,NaN,93,206,152,276,NaN,276,1344.071,276,4,90,7,4699,0.04,NaN,NaN,NaN
1345,1344.670894,twentyMin,10,1635599982377,11251.79,9.767,11361.857,1344704,NaN,92,207,152,276,NaN,276,1344.993,276,4,90,7,4700,0.04,NaN,NaN,NaN
1346,1345.379608,twentyMin,10,1635599983086,11261.09,9.77,11371.623,1345404.4000000358,NaN,92,208,153,276,NaN,276,1346.035,276,4,90,7,4701,0.04,NaN,NaN,NaN
1347,1346.396759,twentyMin,10,1635599984103,11270.43,9.773,11381.393,1346403.300000012,NaN,92,209,153,276,NaN,276,1347.073,276,4,90,7,4702,0.04,NaN,NaN,NaN
1348,1347.611051,twentyMin,10,1635599985317,11279.82,9.777,11391.166,1347604,NaN,92,210,153,277,NaN,277,1348.196,276,4,90,7,4703,0.04,NaN,NaN,NaN
1349,1348.827371,twentyMin,10,1635599986533,11289.25,9.779,11400.943,1348904.6000000238,NaN,91,211,153,276,NaN,276,1349.183,276,4,90,7,4704,0.04,NaN,NaN,NaN
1350,1349.839428,twentyMin,10,1635599987545,11298.73,9.782,11410.722,1349903.9000000358,NaN,92,212,153,276,NaN,276,1350.127,276,4,90,7,4705,0.04,NaN,NaN,NaN
1351,1350.5673,twentyMin,10,1635599988273,11308.21,9.785,11420.504,1350603.6000000238,NaN,92,212,153,277,NaN,277,1351.217,276,4,90,7,4706,0.04,NaN,NaN,NaN
1352,1351.79426,twentyMin,10,1635599989500,11317.73,9.787,11430.289,1351804,NaN,93,213,152,276,NaN,276,1352.257,276,4,90,7,4707,0.04,NaN,NaN,NaN
1353,1352.865037,twentyMin,10,1635599990571,11327.25,9.78,11440.075,1352903.300000012,NaN,93,213,153,269,NaN,269,1353.111,218,3,90,5,4708,0.04,NaN,NaN,NaN
1354,1353.520435,twentyMin,10,1635599991226,11336.82,9.767,11449.856,1353603.800000012,NaN,93,214,153,262,NaN,262,1353.915,218,3,90,5,4709,NaN,NaN,NaN,NaN
1355,1354.592784,twentyMin,10,1635599992299,11346.34,9.704,11459.622,1354604,NaN,91,213,153,218,NaN,218,1354.987,218,3,90,5,4710,NaN,NaN,NaN,NaN
1356,1355.74771,twentyMin,10,1635599993454,11355.82,9.648,11469.327,1355808.4000000358,NaN,93,212,153,219,NaN,219,1356.009,218,3,90,5,4711,NaN,NaN,NaN,NaN
1357,1356.462072,twentyMin,10,1635599994168,11365.25,9.596,11478.975,1356513.199999988,NaN,94,211,153,219,NaN,219,1357.148,218,3,90,5,4712,NaN,NaN,NaN,NaN
1358,1357.47132,twentyMin,10,1635599995177,11374.64,9.547,11488.571,1357504,NaN,94,210,153,218,NaN,218,1358.102,218,3,90,5,4713,NaN,NaN,NaN,NaN
1359,1358.697805,twentyMin,10,1635599996404,11383.98,9.502,11498.118,1358703.5,NaN,94,209,153,218,NaN,218,1359.142,218,3,90,5,4714,NaN,NaN,NaN,NaN
1360,1359.873027,twentyMin,10,1635599997579,11393.32,9.461,11507.62,1359912.5,NaN,94,209,152,218,NaN,218,1360.244,218,3,90,5,4715,NaN,NaN,NaN,NaN
1361,1360.409857,twentyMin,10,1635599998116,11402.62,9.422,11517.081,1360418.800000012,NaN,94,208,153,218,NaN,218,1361.133,218,3,90,5,4716,NaN,NaN,NaN,NaN
