ticks,time,power,cadence,heartRate,speed,targetPower,targetHeartRateZone,targetCadence,targetRpe
2898,2929.072,183,89,179,205,215,5,95,0
2899,2930.164,190,89,179,205,215,5,95,0
2900,2931.164,231,89,179,204,215,5,95,0
2901,2932.165,186,89,179,204,215,5,95,0
2902,2933.264,200,89,179,205,215,5,95,0
2903,2934.265,200,89,179,205,215,5,95,0
2904,2935.267,200,89,179,205,215,5,95,0
2905,2936.367,246,90,179,206,215,5,95,0
2906,2937.367,178,89,179,206,215,5,95,0
2907,2938.374,198,90,179,206,215,5,95,0
2908,2939.375,204,90,180,205,215,5,95,0
2909,2940.376,204,90,180,206,215,5,95,0
2910,2941.463,204,89,179,206,215,5,95,0
2911,2942.463,187,89,179,206,215,5,95,0
2912,2943.464,187,90,179,205,215,5,95,0
2913,2944.465,187,88,179,205,215,5,95,0
2914,2945.465,187,90,180,206,215,5,95,0
2915,2946.469,195,90,179,206,215,5,95,0
2916,2947.469,208,90,179,206,215,5,95,0
2917,2948.562,255,90,179,207,215,5,95,0
2918,2949.564,180,90,179,207,215,5,95,0
2919,2950.564,180,91,179,207,215,5,95,0
2920,2951.565,191,90,179,208,215,5,95,0
2921,2952.566,172,91,179,208,215,5,95,0
2922,2953.569,172,91,179,208,215,5,95,0
2923,2954.569,155,91,179,208,215,5,95,0
2924,2955.663,211,91,179,208,215,5,95,0
2925,2956.664,199,90,179,208,215,5,95,0
2926,2957.663,199,90,178,208,215,5,95,0
2927,2958.663,199,90,179,208,215,5,95,0
2928,2959.664,177,90,179,206,215,5,95,0
2929,2960.665,177,90,179,206,215,5,95,0
2930,2961.665,177,89,179,206,215,5,95,0
2931,2962.669,178,88,179,203,215,5,95,0
2932,2963.67,178,88,179,202,215,5,95,0
2933,2964.671,166,89,179,202,215,5,95,0
2934,2965.672,144,88,179,202,215,5,95,0
2935,2966.764,142,87,178,201,215,5,95,0
2936,2967.764,142,87,179,201,215,5,95,0
2937,2968.764,167,87,179,202,215,5,95,0
2938,2969.764,200,87,178,202,215,5,95,0
2939,2970.766,200,89,179,202,215,5,95,0
2940,2971.864,200,88,178,202,215,5,95,0
2941,2972.864,173,88,178,203,215,5,95,0
2942,2973.864,173,89,179,203,215,5,95,0
2943,2974.865,173,88,178,203,215,5,95,0
2944,2975.866,191,89,179,203,215,5,95,0
2945,2976.869,203,88,179,203,215,5,95,0
2946,2977.87,196,88,179,202,215,5,95,0
2947,2978.964,196,88,179,202,215,5,95,0
2948,2979.964,196,89,179,202,215,5,95,0
2949,2980.964,170,88,179,204,215,5,95,0
2950,2981.965,209,89,179,204,215,5,95,0
2951,2982.965,214,88,179,203,215,5,95,0
2952,2983.965,214,88,179,203,215,5,95,0
2953,2984.965,184,89,179,203,215,5,95,0
2954,2985.969,185,89,179,204,215,5,95,0
2955,2986.971,185,89,180,204,215,5,95,0
2956,2988.064,185,89,180,204,215,5,95,0
2957,2989.064,185,89,179,204,215,5,95,0
2958,2990.064,209,89,179,204,215,5,95,0
2959,2991.064,209,88,179,204,215,5,95,0
2960,2992.064,170,89,179,204,215,5,95,0
2961,2993.064,170,89,180,203,215,5,95,0
2962,2994.065,170,88,180,203,215,5,95,0
2963,2995.065,178,88,180,203,215,5,95,0
2964,2996.066,178,89,180,203,215,5,95,0
2965,2997.066,178,89,180,203,215,5,95,0
2966,2998.07,178,88,180,203,215,5,95,0
2967,2999.071,179,88,180,203,215,5,95,0
2968,3000.072,182,88,180,203,215,5,95,0
2969,3001.073,182,87,180,203,215,5,95,0
2970,3002.074,182,88,180,203,215,5,95,0
2971,3003.164,182,89,180,203,215,5,95,0
2972,3004.164,182,87,180,203,215,5,95,0
2973,3005.164,187,88,180,203,215,5,95,0
2974,3006.165,142,88,179,203,215,5,95,0
2975,3007.165,142,89,179,202,215,5,95,0
2976,3008.165,142,88,179,202,215,5,95,0
2977,3009.168,142,88,179,202,215,5,95,0
2978,3010.169,158,87,178,200,215,5,95,0
2979,3011.17,180,87,178,200,215,5,95,0
2980,3012.263,176,87,178,200,215,5,95,0
2981,3013.264,176,87,178,200,215,5,95,0
2982,3014.264,176,86,178,200,215,5,95,0
2983,3015.264,171,87,178,200,215,5,95,0
2984,3016.264,179,87,178,200,215,5,95,0
2985,3017.264,149,88,179,201,215,5,95,0
2986,3018.265,230,88,179,201,215,5,95,0
2987,3019.265,230,87,179,201,215,5,95,0
2988,3020.265,174,87,179,201,215,5,95,0
2989,3021.265,174,87,179,200,215,5,95,0
2990,3022.265,174,87,179,200,215,5,95,0
2991,3023.265,174,87,179,200,215,5,95,0
2992,3024.265,174,88,179,200,215,5,95,0
2993,3025.265,194,88,179,202,215,5,95,0
2994,3026.269,186,87,179,202,215,5,95,0
2995,3027.27,186,87,179,202,215,5,95,0
2996,3028.272,159,88,179,202,215,5,95,0
2997,3029.272,196,88,179,203,215,5,95,0
2998,3030.273,187,88,179,203,215,5,95,0
2999,3031.365,171,88,179,203,215,5,95,0
3000,3032.365,171,88,179,203,215,5,95,0
3001,3033.365,171,88,180,203,215,5,95,0
3002,3034.366,210,89,179,202,215,5,95,0
3003,3035.369,177,89,179,203,215,5,95,0
3004,3036.465,217,88,180,203,215,5,95,0
3005,3037.466,201,89,179,203,215,5,95,0
3006,3038.467,201,89,180,203,215,5,95,0
3007,3039.564,214,89,180,205,215,5,95,0
3008,3040.564,214,89,180,205,215,5,95,0
3009,3041.566,214,90,180,205,215,5,95,0
3010,3042.566,173,89,180,205,215,5,95,0
3011,3043.57,157,88,180,204,215,5,95,0
3012,3044.665,157,89,180,204,215,5,95,0
3013,3045.665,157,89,180,204,215,5,95,0
3014,3046.666,135,89,180,204,215,5,95,0
3015,3047.666,108,88,180,204,215,5,95,0
3016,3048.67,108,88,180,203,215,5,95,0
3017,3049.764,108,88,179,203,215,5,95,0
3018,3050.764,224,89,179,203,215,5,95,0
3019,3051.765,154,88,179,203,215,5,95,0
3020,3052.765,179,89,179,203,215,5,95,0
3021,3053.765,177,87,180,203,215,5,95,0
3022,3054.766,196,88,179,203,215,5,95,0
3023,3055.768,196,88,179,203,215,5,95,0
3024,3056.769,196,89,179,205,215,5,95,0
3025,3057.77,196,89,179,205,215,5,95,0
3026,3058.77,227,89,178,206,215,5,95,0
3027,3059.772,227,89,178,206,215,5,95,0
3028,3060.865,227,90,178,206,215,5,95,0
3029,3061.865,152,90,178,208,215,5,95,0
3030,3062.866,152,91,178,208,215,5,95,0
3031,3063.866,152,90,179,208,215,5,95,0
3032,3064.866,184,90,178,208,215,5,95,0
3033,3065.866,191,91,179,208,215,5,95,0
3034,3066.866,191,89,179,208,215,5,95,0
3035,3067.866,191,92,179,208,215,5,95,0
3036,3068.867,232,91,179,209,215,5,95,0
3037,3069.87,194,90,179,209,215,5,95,0
3038,3070.87,194,90,179,209,215,5,95,0
3039,3071.872,196,90,179,209,215,5,95,0
3040,3072.873,200,91,179,210,215,5,95,0
3041,3073.966,200,91,179,210,215,5,95,0
3042,3074.966,200,91,179,210,215,5,95,0
3043,3075.967,219,91,180,209,215,5,95,0
3044,3076.966,209,91,180,211,215,5,95,0
3045,3077.966,222,92,179,211,215,5,95,0
3046,3078.966,214,92,179,211,215,5,95,0
3047,3079.966,214,92,180,211,215,5,95,0
3048,3080.966,214,92,179,211,215,5,95,0
3049,3081.967,207,92,179,212,215,5,95,0
3050,3082.968,222,93,180,212,215,5,95,0
3051,3083.968,222,93,179,212,215,5,95,0
3052,3084.968,222,93,180,212,215,5,95,0
3053,3085.968,197,93,180,212,215,5,95,0
3054,3086.972,197,93,180,212,215,5,95,0
3055,3087.973,197,92,180,212,215,5,95,0
3056,3088.975,197,93,180,212,215,5,95,0
3057,3089.976,197,93,180,212,215,5,95,0
3058,3090.977,213,93,180,212,215,5,95,0
3059,3091.978,208,93,180,212,215,5,95,0
3060,3093.069,203,92,180,213,215,5,95,0
3061,3094.069,190,92,180,213,215,5,95,0
3062,3095.069,190,93,180,213,215,5,95,0
3063,3096.069,176,93,181,213,215,5,95,0
3064,3097.069,176,93,180,213,215,5,95,0
3065,3098.07,179,92,180,213,215,5,95,0
3066,3099.07,286,93,180,213,215,5,95,0
3067,3100.071,286,93,181,213,215,5,95,0
3068,3101.072,286,94,181,213,215,5,95,0
3069,3102.074,277,94,181,213,215,5,95,0
3070,3103.075,288,95,181,213,215,5,95,0
3071,3104.166,288,95,181,213,215,5,95,0
3072,3105.166,288,96,181,213,215,5,95,0
3073,3106.167,288,95,181,218,215,5,95,0
3074,3107.167,190,95,181,218,215,5,95,0
3075,3108.169,70,95,181,217,65,1,80,0
3076,3109.17,70,95,181,211,65,1,80,0
3077,3110.172,70,92,181,211,65,1,80,0
3078,3111.173,70,92,181,211,65,1,80,0
3079,3112.174,70,87,181,198,65,1,80,0
3080,3113.267,27,84,181,198,65,1,80,0
3081,3114.268,40,83,180,198,65,1,80,0
3082,3115.269,40,83,180,184,65,1,80,0
3083,3116.367,40,83,180,184,65,1,80,0
3084,3117.367,40,80,179,184,65,1,80,0
3085,3118.367,0,80,179,184,65,1,80,0
3086,3119.466,46,83,179,171,65,1,80,0
3087,3120.467,64,83,178,168,65,1,80,0
3088,3121.466,64,82,179,168,65,1,80,0
3089,3122.467,60,80,178,168,65,1,80,0
3090,3123.471,17,80,178,162,65,1,80,0
3091,3124.565,55,78,177,161,65,1,80,0
3092,3125.566,55,78,177,161,65,1,80,0
3093,3126.567,55,77,177,157,65,1,80,0
3094,3127.568,40,77,177,157,65,1,80,0
3095,3128.57,22,78,177,150,65,1,80,0
3096,3129.665,22,81,177,150,65,1,80,0
3097,3130.666,22,80,176,150,65,1,80,0
3098,3131.666,36,80,176,148,65,1,80,0
3099,3132.666,58,78,176,148,65,1,80,0
3100,3133.666,62,79,176,147,65,1,80,0
3101,3134.666,64,79,176,146,65,1,80,0
3102,3135.666,35,78,175,146,65,1,80,0
3103,3136.666,35,78,175,145,65,1,80,0
3104,3137.666,35,78,175,145,65,1,80,0
3105,3138.666,56,78,175,145,65,1,80,0
3106,3139.666,58,78,175,145,65,1,80,0
3107,3140.67,58,78,174,145,65,1,80,0
3108,3141.671,58,78,174,145,65,1,80,0
3109,3142.672,58,76,174,142,65,1,80,0
3110,3143.673,58,77,174,142,65,1,80,0
3111,3144.673,58,76,173,142,65,1,80,0
3112,3145.674,56,76,173,141,65,1,80,0
3113,3146.765,56,76,173,141,65,1,80,0
3114,3147.765,56,75,172,141,65,1,80,0
3115,3148.766,55,75,172,141,65,1,80,0
3116,3149.766,55,75,172,141,65,1,80,0
3117,3150.766,55,75,172,141,65,1,80,0
3118,3151.767,107,74,172,141,65,1,80,0
3119,3152.77,107,73,171,141,65,1,80,0
3120,3153.771,28,74,172,136,65,1,80,0
3121,3154.772,28,74,172,136,65,1,80,0
3122,3155.772,30,73,171,134,65,1,80,0
3123,3156.773,40,72,171,134,65,1,80,0
3124,3157.866,40,73,171,134,65,1,80,0
3125,3158.866,56,72,171,133,65,1,80,0
3126,3159.866,56,72,171,133,65,1,80,0
3127,3160.866,56,72,171,133,65,1,80,0
3128,3161.866,53,72,171,132,65,1,80,0
3129,3162.866,53,71,171,132,65,1,80,0
3130,3163.866,48,71,171,133,65,1,80,0
3131,3164.867,49,71,171,134,65,1,80,0
3132,3165.868,49,72,171,134,65,1,80,0
3133,3166.868,76,72,170,136,65,1,80,0
3134,3167.872,48,73,170,136,65,1,80,0
3135,3168.872,50,73,170,135,65,1,80,0
3136,3169.873,50,73,168,135,65,1,80,0
3137,3170.874,50,73,168,136,65,1,80,0
3138,3171.876,57,73,168,136,65,1,80,0
3139,3172.877,57,74,167,137,65,1,80,0
3140,3173.878,57,74,167,137,65,1,80,0
3141,3174.966,57,74,166,137,65,1,80,0
3142,3175.966,54,74,166,138,65,1,80,0
3143,3176.967,54,74,165,138,65,1,80,0
3144,3177.966,54,73,165,134,65,1,80,0
3145,3178.967,0,67,164,134,65,1,80,0
3146,3179.966,0,58,164,134,65,1,80,0
3147,3180.966,0,49,164,134,65,1,80,0
3148,3181.966,0,49,163,134,65,1,80,0
3149,3182.966,74,46,163,136,65,1,80,0
3150,3183.968,74,49,163,141,65,1,80,0
3151,3184.971,74,49,163,141,65,1,80,0
3152,3185.971,87,52,163,139,65,1,80,0
3153,3186.972,58,52,163,139,65,1,80,0
3154,3187.972,26,58,163,138,65,1,80,0
3155,3188.973,61,59,163,138,65,1,80,0
3156,3189.974,40,59,163,140,65,1,80,0
3157,3190.974,75,60,163,140,65,1,80,0
3158,3191.975,59,61,162,140,65,1,80,0
3159,3192.976,16,60,162,138,65,1,80,0
3160,3194.067,16,60,161,132,65,1,80,0
3161,3195.068,0,60,161,127,65,1,80,0
3162,3196.068,0,60,160,127,65,1,80,0
3163,3197.166,0,0,160,118,65,1,80,0
3164,3198.166,0,0,159,112,0,1,undefined,0
3165,3199.167,0,0,158,112,0,1,undefined,0
3166,3200.168,0,0,159,102,0,1,undefined,0
3167,3201.172,0,0,158,102,0,1,undefined,0
3168,3202.173,0,0,158,102,0,1,undefined,0
3169,3203.174,0,0,158,102,0,1,undefined,0
3170,3204.271,0,0,158,83,0,1,undefined,0
3171,3205.271,0,0,158,76,0,1,undefined,0
3172,3206.271,0,0,158,76,0,1,undefined,0
3173,3207.367,0,0,158,73,0,1,undefined,0
3174,3208.367,0,0,158,65,0,1,undefined,0
3175,3209.367,0,0,158,65,0,1,undefined,0
3176,3210.367,0,0,158,47,0,1,undefined,0
3177,3211.367,0,0,158,38,0,1,undefined,0
3178,3212.367,0,0,157,38,0,1,undefined,0
3179,3213.37,0,0,157,38,0,1,undefined,0
3180,3214.467,0,0,157,23,0,1,undefined,0
3181,3215.467,0,0,156,23,0,1,undefined,0
3182,3216.467,0,0,156,23,0,1,undefined,0
3183,3217.467,0,0,156,23,0,1,undefined,0
3184,3218.467,0,0,155,23,0,1,undefined,0
3185,3219.467,0,0,155,23,0,1,undefined,0
3186,3220.467,0,0,155,23,0,1,undefined,0
3187,3221.467,0,0,155,0,0,1,undefined,0
3188,3222.467,0,0,155,0,0,1,undefined,0
3189,3223.468,0,0,155,0,0,1,undefined,0
3190,3224.471,0,0,152,0,0,1,undefined,0
3191,3225.472,0,0,152,0,0,1,undefined,0
3192,3226.473,0,0,151,0,0,1,undefined,0
3193,3227.474,0,0,151,0,0,1,undefined,0
3194,3228.474,0,0,151,0,0,1,undefined,0
3195,3229.567,0,0,151,0,0,1,undefined,0
3196,3230.567,0,0,150,0,0,1,undefined,0
3197,3231.567,0,0,150,0,0,1,undefined,0
3198,3232.567,0,0,150,0,0,1,undefined,0
3199,3233.567,0,0,149,0,0,1,undefined,0
3200,3234.567,0,0,149,0,0,1,undefined,0
3201,3235.567,0,0,149,0,0,1,undefined,0
3202,3236.567,0,0,150,0,0,1,undefined,0
3203,3237.568,0,0,149,0,0,1,undefined,0
3204,3238.568,0,0,149,0,0,1,undefined,0
3205,3239.568,0,0,149,0,0,1,undefined,0
3206,3240.572,0,0,149,0,0,1,undefined,0
3207,3241.667,0,0,149,0,0,1,undefined,0
3208,3242.667,0,0,149,0,0,1,undefined,0
3209,3243.668,0,0,149,0,0,1,undefined,0
3210,3244.668,0,0,149,0,0,1,undefined,0
3211,3245.668,0,0,149,0,0,1,undefined,0
3212,3246.673,0,0,149,0,0,1,undefined,0
3213,3247.674,0,0,149,0,0,1,undefined,0
3214,3248.766,0,0,148,0,0,1,undefined,0
3215,3249.767,0,0,148,0,0,1,undefined,0
3216,3250.767,0,0,148,0,0,1,undefined,0
3217,3251.767,0,0,148,0,0,1,undefined,0
3218,3252.767,0,0,147,0,0,1,undefined,0
3219,3253.767,0,0,147,0,0,1,undefined,0
3220,3254.767,0,0,146,0,0,1,undefined,0
3221,3255.767,0,0,146,0,0,1,undefined,0
3222,3256.767,0,0,147,0,0,1,undefined,0
3223,3257.767,0,0,146,0,86,1,90,0
3224,3258.767,0,0,145,0,86,1,90,0
3225,3259.767,0,0,145,0,86,1,90,0
3226,3260.767,0,0,144,0,86,1,90,0
3227,3261.767,0,0,144,0,86,1,90,0
3228,3262.767,0,0,144,0,86,1,90,0
3229,3263.767,0,0,144,0,86,1,90,0
3230,3264.767,0,0,144,0,86,1,90,0
3231,3265.767,0,0,144,0,86,1,90,0
3232,3266.767,0,0,144,0,86,1,90,0
3233,3267.768,0,0,144,0,86,1,90,0
3234,3268.769,29,0,143,66,86,1,90,0
3235,3269.773,66,0,143,66,86,1,90,0
3236,3270.773,66,0,143,66,86,1,90,0
3237,3271.774,66,48,143,66,86,1,90,0
3238,3272.774,54,51,143,66,86,1,90,0
3239,3273.775,54,55,142,66,86,1,90,0
3240,3274.775,54,56,142,106,86,1,90,0
3241,3275.867,54,57,141,106,86,1,90,0
3242,3276.867,54,57,141,106,86,1,90,0
3243,3277.868,54,56,141,106,86,1,90,0
3244,3278.868,54,55,140,106,86,1,90,0
3245,3279.871,54,57,140,106,86,1,90,0
3246,3280.872,54,59,140,106,86,1,90,0
3247,3281.873,94,59,140,106,86,1,90,0
3248,3282.967,91,61,141,106,86,1,90,0
3249,3283.968,91,62,140,106,86,1,90,0
3250,3284.969,91,65,141,106,86,1,90,0
3251,3285.97,91,68,141,106,86,1,90,0
3252,3286.974,91,69,141,106,86,1,90,0
3253,3288.067,110,70,141,106,86,1,90,0
3254,3289.067,110,71,141,132,86,1,90,0
3255,3290.068,110,72,141,132,86,1,90,0
3256,3291.068,110,73,141,132,86,1,90,0
3257,3292.068,50,72,141,132,86,1,90,0
3258,3293.068,34,73,141,132,86,1,90,0
3259,3294.069,34,73,142,132,86,1,90,0
3260,3295.069,52,73,142,132,86,1,90,0
3261,3296.069,61,73,142,132,86,1,90,0
3262,3297.167,61,73,142,136,86,1,90,0
3263,3298.168,61,73,142,136,86,1,90,0
3264,3299.168,61,73,142,136,86,1,90,0
3265,3300.171,60,73,142,136,86,1,90,0
3266,3301.172,60,73,142,136,86,1,90,0
3267,3302.268,60,73,143,136,86,1,90,0
3268,3303.268,55,72,143,136,86,1,90,0
3269,3304.269,55,73,144,136,86,1,90,0
3270,3305.269,55,73,144,136,86,1,90,0
3271,3306.27,55,73,144,136,86,1,90,0
3272,3307.274,52,73,145,136,86,1,90,0
3273,3308.274,53,73,145,137,86,1,90,0
3274,3309.368,53,73,145,137,86,1,90,0
3275,3310.367,53,74,145,137,86,1,90,0
3276,3311.367,56,74,145,138,86,1,90,0
3277,3312.367,56,74,145,138,86,1,90,0
3278,3313.367,56,74,145,138,86,1,90,0
3279,3314.368,56,75,145,138,86,1,90,0
3280,3315.369,54,74,145,138,86,1,90,0
3281,3316.371,54,74,144,137,86,1,90,0
3282,3317.373,58,74,144,139,86,1,90,0
3283,3318.373,55,74,144,139,86,1,90,0
3284,3319.373,55,75,144,139,86,1,90,0
3285,3320.374,55,75,144,139,86,1,90,0
3286,3321.375,57,76,144,141,86,1,90,0
3287,3322.467,84,76,144,144,86,1,90,0
3288,3323.468,84,76,144,144,86,1,90,0
3289,3324.469,84,77,144,144,86,1,90,0
3290,3325.473,72,77,144,145,86,1,90,0
3291,3326.473,74,78,144,145,86,1,90,0
3292,3327.568,74,79,144,146,86,1,90,0
3293,3328.569,75,79,145,146,86,1,90,0
3294,3329.573,75,79,145,146,86,1,90,0
3295,3330.672,75,78,144,146,86,1,90,0
3296,3331.672,73,80,144,148,86,1,90,0
3297,3332.672,72,80,143,150,86,1,90,0
3298,3333.673,72,81,143,150,86,1,90,0
3299,3334.673,89,81,143,150,86,1,90,0
3300,3335.673,85,82,142,153,86,1,90,0
3301,3336.675,80,82,141,153,86,1,90,0
3302,3337.676,78,82,140,153,86,1,90,0
3303,3338.676,78,83,140,153,86,1,90,0
3304,3339.767,57,83,139,153,86,1,90,0
3305,3340.768,85,84,139,155,86,1,90,0
3306,3341.768,83,82,139,155,86,1,90,0
3307,3342.768,80,84,139,155,86,1,90,0
3308,3343.769,80,83,138,155,86,1,90,0
3309,3344.769,83,84,139,156,86,1,90,0
3310,3345.771,83,83,139,156,86,1,90,0
3311,3346.868,83,84,139,156,86,1,90,0
3312,3347.869,81,84,139,157,86,1,90,0
3313,3348.87,82,84,139,157,86,1,90,0
3314,3349.873,82,85,139,157,86,1,90,0
3315,3350.875,82,85,139,156,86,1,90,0
3316,3351.971,81,84,139,156,86,1,90,0
3317,3352.971,81,83,139,156,86,1,90,0
3318,3353.974,77,83,140,156,86,1,90,0
3319,3355.068,78,84,142,155,86,1,90,0
3320,3356.069,78,84,142,155,86,1,90,0
3321,3357.069,78,83,142,155,86,1,90,0
3322,3358.07,78,84,142,155,86,1,90,0
3323,3359.07,78,83,143,155,86,1,90,0
3324,3360.071,67,82,143,155,86,1,90,0
3325,3361.074,67,82,143,155,86,1,90,0
3326,3362.075,67,82,143,155,86,1,90,0
3327,3363.075,79,82,143,155,86,1,90,0
3328,3364.168,75,82,144,152,86,1,90,0
3329,3365.168,86,82,144,152,86,1,90,0
3330,3366.169,86,82,145,152,86,1,90,0
3331,3367.17,86,81,146,152,86,1,90,0
3332,3368.173,69,81,145,152,86,1,90,0
3333,3369.174,70,81,146,149,86,1,90,0
3334,3370.174,70,80,146,149,86,1,90,0
3335,3371.27,70,81,146,149,86,1,90,0
3336,3372.27,85,81,146,151,86,1,90,0
3337,3373.272,77,81,146,152,86,1,90,0
3338,3374.37,77,81,147,152,86,1,90,0
3339,3375.37,77,82,146,153,86,1,90,0
3340,3376.37,77,81,146,153,86,1,90,0
3341,3377.469,77,82,147,153,86,1,90,0
3342,3378.469,77,81,147,153,86,1,90,0
3343,3379.469,77,81,147,152,86,1,90,0
3344,3380.469,69,81,148,151,86,1,90,0
3345,3381.47,69,81,148,151,86,1,90,0
3346,3382.469,103,82,148,151,86,1,90,0
3347,3383.469,103,81,149,154,86,1,90,0
3348,3384.47,103,83,148,154,86,1,90,0
3349,3385.471,103,82,148,154,86,1,90,0
3350,3386.473,103,82,148,153,86,1,90,0
3351,3387.474,103,83,147,153,86,1,90,0
3352,3388.475,75,82,147,153,86,1,90,0
3353,3389.475,83,82,147,154,86,1,90,0
3354,3390.476,79,83,147,154,86,1,90,0
3355,3391.476,79,83,147,154,86,1,90,0
3356,3392.569,80,78,148,154,86,1,90,0
3357,3393.569,80,76,148,160,86,1,90,0
3358,3394.569,99,77,148,160,86,1,90,0
3359,3395.569,96,78,148,160,86,1,90,0
3360,3396.569,96,78,149,160,86,1,90,0
3361,3397.569,124,79,149,163,86,1,90,0
3362,3398.569,124,79,149,163,86,1,90,0
3363,3399.569,124,80,149,163,86,1,90,0
3364,3400.569,124,80,149,165,86,1,90,0
3365,3401.569,121,81,150,165,86,1,90,0
3366,3402.569,100,80,150,165,86,1,90,0
3367,3403.569,97,80,149,166,86,1,90,0
3368,3404.57,97,81,150,166,86,1,90,0
3369,3405.573,97,81,150,166,86,1,90,0
3370,3406.576,114,81,150,168,86,1,90,0
3371,3407.577,107,82,149,169,86,1,90,0
3372,3408.668,112,82,150,170,86,1,90,0
3373,3409.668,107,83,150,170,86,1,90,0
3374,3410.669,109,83,150,170,86,1,90,0
3375,3411.669,109,83,150,170,86,1,90,0
3376,3412.67,109,83,150,171,86,1,90,0
3377,3413.673,110,84,150,172,86,1,90,0
3378,3414.674,110,83,149,172,86,1,90,0
3379,3415.675,110,84,150,172,86,1,90,0
3380,3416.676,138,83,150,173,86,1,90,0
3381,3417.768,93,84,150,172,86,1,90,0
3382,3418.769,99,83,150,172,86,1,90,0
3383,3419.77,106,83,150,172,86,1,90,0
3384,3420.77,108,83,149,172,86,1,90,0
3385,3421.771,108,84,150,172,86,1,90,0
3386,3422.775,108,84,150,171,86,1,90,0
3387,3423.775,105,83,150,171,86,1,90,0
3388,3424.869,105,82,150,171,86,1,90,0
3389,3425.869,105,77,150,171,86,1,90,0
3390,3426.87,182,75,150,171,86,1,90,0
3391,3427.87,142,77,150,177,86,1,90,0
3392,3428.873,113,77,150,177,86,1,90,0
3393,3429.875,150,78,151,179,86,1,90,0
3394,3430.876,155,78,151,181,86,1,90,0
3395,3431.969,168,79,151,181,86,1,90,0
3396,3432.969,168,79,152,181,86,1,90,0
3397,3433.969,144,79,152,181,86,1,90,0
3398,3434.969,144,80,152,184,86,1,90,0
3399,3435.969,212,81,153,184,86,1,90,0
3400,3436.969,254,79,154,184,86,1,90,0
3401,3437.97,254,80,155,184,86,1,90,0
3402,3438.971,201,66,155,189,387,5,100,0
3403,3439.971,497,64,156,198,387,5,100,0
3404,3440.974,367,65,157,209,387,5,100,0
3405,3441.975,400,68,158,209,387,5,100,0
3406,3443.069,264,70,159,214,387,5,100,0
3407,3444.07,449,68,160,221,387,5,100,0
3408,3445.072,633,67,161,227,387,5,100,0
3409,3446.071,371,71,162,235,387,5,100,0
3410,3447.073,546,72,164,238,387,5,100,0
3411,3448.169,546,72,165,238,387,5,100,0
3412,3449.17,447,74,166,242,387,5,100,0
3413,3450.171,283,74,166,242,387,5,100,0
3414,3451.175,283,74,167,242,387,5,100,0
3415,3452.175,284,75,169,244,387,5,100,0
3416,3453.269,284,75,169,245,387,5,100,0
3417,3454.269,284,76,170,245,387,5,100,0
3418,3455.269,330,76,171,253,387,5,100,0
3419,3456.27,311,77,172,253,387,5,100,0
3420,3457.27,452,78,173,253,387,5,100,0
3421,3458.271,452,78,173,253,387,5,100,0
3422,3459.274,452,78,174,259,387,5,100,0
3423,3460.275,358,79,174,259,387,5,100,0
3424,3461.275,358,80,175,259,387,5,100,0
3425,3462.369,358,80,175,259,387,5,100,0
3426,3463.37,289,80,176,260,387,5,100,0
3427,3464.37,358,80,176,262,387,5,100,0
3428,3465.371,358,80,177,262,387,5,100,0
3429,3466.374,358,80,177,262,387,5,100,0
3430,3467.374,508,81,177,262,387,5,100,0
3431,3468.375,340,82,177,264,387,5,100,0
3432,3469.469,305,82,178,266,301,5,100,0
3433,3470.47,412,81,178,266,301,5,100,0
3434,3471.471,376,81,178,265,301,5,100,0
3435,3472.474,336,82,178,265,301,5,100,0
3436,3473.475,512,81,179,265,301,5,100,0
3437,3474.569,512,81,179,265,301,5,100,0
3438,3475.569,377,82,179,265,301,5,100,0
3439,3476.569,344,81,180,265,301,5,100,0
3440,3477.57,344,81,180,265,301,5,100,0
3441,3478.57,364,81,180,265,301,5,100,0
3442,3479.57,364,81,181,264,301,5,100,0
3443,3480.57,364,81,181,264,301,5,100,0
3444,3481.574,302,80,181,264,301,5,100,0
3445,3482.575,302,80,182,264,301,5,100,0
3446,3483.575,302,81,182,264,301,5,100,0
3447,3484.576,302,80,182,264,301,5,100,0
3448,3485.577,302,80,182,264,301,5,100,0
3449,3486.578,302,81,183,264,301,5,100,0
3450,3487.669,302,80,183,264,301,5,100,0
3451,3488.67,302,82,183,260,301,5,100,0
3452,3489.672,302,80,183,260,301,5,100,0
3453,3490.672,186,80,184,260,301,5,100,0
3454,3491.675,488,83,184,260,301,5,100,0
3455,3492.769,488,86,184,260,301,5,100,0
3456,3493.769,488,85,184,260,301,5,100,0
3457,3494.769,460,86,185,260,301,5,100,0
3458,3495.77,258,85,184,260,301,5,100,0
3459,3496.77,350,85,185,260,301,5,100,0
3460,3497.77,350,86,185,260,301,5,100,0
3461,3498.77,0,86,185,247,86,1,80,0
3462,3499.77,0,86,185,247,86,1,80,0
3463,3500.77,0,83,185,247,86,1,80,0
3464,3501.77,0,77,185,247,86,1,80,0
3465,3502.77,17,77,184,247,86,1,80,0
3466,3503.771,17,74,184,201,86,1,80,0
3467,3504.771,0,74,184,191,86,1,80,0
3468,3505.771,0,73,183,191,86,1,80,0
3469,3506.775,0,73,183,180,86,1,80,0
3470,3507.776,0,68,183,172,86,1,80,0
3471,3508.776,0,76,182,172,86,1,80,0
3472,3509.777,0,79,182,172,86,1,80,0
3473,3510.778,0,79,181,157,86,1,80,0
