ticks,time,power,cadence,heartRate,speed,targetPower,targetHeartRateZone,targetCadence,targetRpe
1244,1315.878,147,96,139,152,146,3,100,0
1245,1316.878,145,97,139,151,146,3,100,0
1246,1317.879,138,94,138,147,146,3,100,0
1247,1318.881,138,94,138,147,146,3,100,0
1248,1319.882,136,93,137,146,146,3,100,0
1249,1321.3,135,93,138,145,146,3,100,0
1250,1322.577,136,93,137,146,146,3,100,0
1251,1323.58,136,92,136,146,146,3,100,0
1252,1324.581,139,95,136,148,146,3,100,0
1253,1325.581,150,97,137,154,146,3,100,0
1254,1326.581,149,97,137,153,146,3,100,0
1255,1327.582,143,96,137,150,146,3,100,0
1256,1328.59,150,96,138,154,146,3,100,0
1257,1329.59,153,99,138,155,146,3,100,0
1258,1330.593,147,98,138,152,146,3,100,0
1259,1331.596,143,96,138,150,146,3,100,0
1260,1332.597,138,94,138,147,146,3,100,0
1261,1333.675,143,95,138,150,146,3,100,0
1262,1334.679,156,100,138,157,146,3,100,0
1263,1335.68,156,100,138,157,146,3,100,0
1264,1336.682,147,98,139,152,146,3,100,0
1265,1337.684,143,95,140,150,146,3,100,0
1266,1338.78,147,95,141,152,146,3,100,0
1267,1339.78,146,97,142,151,146,3,100,0
1268,1341.265,143,96,142,150,146,3,100,0
1269,1342.539,145,96,144,151,146,3,100,0
1270,1343.54,149,97,144,153,146,3,100,0
1271,1344.547,156,100,144,157,146,3,100,0
1272,1345.548,150,98,144,154,146,3,100,0
1273,1346.574,146,98,145,151,146,3,100,0
1274,1347.577,147,97,144,152,146,3,100,0
1275,1348.578,153,98,145,155,146,3,100,0
1276,1349.578,150,98,145,154,146,3,100,0
1277,1350.579,150,98,145,154,146,3,100,0
1278,1351.579,152,98,145,155,146,3,100,0
1279,1352.593,150,98,145,154,146,3,100,0
1280,1353.594,147,97,145,152,146,3,100,0
1281,1354.594,158,99,145,158,146,3,100,0
1282,1355.595,155,99,145,156,146,3,100,0
1283,1356.595,150,98,145,154,146,3,100,0
1284,1357.595,147,97,146,152,146,3,100,0
1285,1358.596,147,97,146,152,146,3,100,0
1286,1359.598,155,99,146,156,146,3,100,0
1287,1361.266,153,99,146,155,146,3,100,0
1288,1362.654,150,98,146,154,146,3,100,0
1289,1363.655,155,99,146,156,146,3,100,0
1290,1364.675,147,97,146,152,146,3,100,0
1291,1365.677,147,97,147,152,146,3,100,0
1292,1366.678,147,97,146,152,146,3,100,0
1293,1367.68,147,97,146,152,146,3,100,0
1294,1368.685,147,98,146,152,146,3,100,0
1295,1369.684,146,96,146,151,157,4,80,0
1296,1370.685,147,97,146,152,157,4,80,0
1297,1371.78,152,97,146,155,157,4,80,0
1298,1372.781,160,100,147,159,157,4,80,0
1299,1373.782,155,99,147,156,157,4,80,0
1300,1374.784,169,91,147,163,157,4,80,0
1301,1375.785,177,91,147,167,157,4,80,0
1302,1376.878,174,90,147,166,157,4,80,0
1303,1377.879,176,90,147,166,157,4,80,0
1304,1378.881,172,90,147,165,157,4,80,0
1305,1379.979,179,90,146,168,157,4,80,0
1306,1381.259,177,91,147,167,157,4,80,0
1307,1382.558,179,91,147,168,157,4,80,0
1308,1383.561,182,93,147,170,157,4,80,0
1309,1384.561,184,93,147,170,157,4,80,0
1310,1385.579,187,94,148,172,157,4,80,0
1311,1386.58,187,94,148,172,157,4,80,0
1312,1387.585,184,93,148,170,157,4,80,0
1313,1388.585,182,93,148,170,157,4,80,0
1314,1389.588,177,91,148,167,157,4,80,0
1315,1390.588,174,90,147,166,157,4,80,0
1316,1391.588,172,90,147,165,157,4,80,0
1317,1392.588,172,91,147,165,157,4,80,0
1318,1393.594,174,90,147,166,157,4,80,0
1319,1394.594,172,90,147,165,157,4,80,0
1320,1395.6,172,89,147,165,157,4,80,0
1321,1396.677,167,89,147,162,157,4,80,0
1322,1397.679,164,89,147,161,157,4,80,0
1323,1398.68,160,87,148,159,157,4,80,0
1324,1399.68,163,87,147,160,157,4,80,0
1325,1401.411,169,89,148,163,177,4,80,0
1326,1402.658,177,92,148,167,177,4,80,0
1327,1403.658,215,101,148,184,177,4,80,0
1328,1404.659,221,106,149,186,177,4,80,0
1329,1405.66,227,95,149,188,177,4,80,0
1330,1406.66,229,95,150,189,177,4,80,0
1331,1407.661,235,95,150,191,177,4,80,0
1332,1408.678,248,98,150,196,177,4,80,0
1333,1409.678,250,98,151,197,177,4,80,0
1334,1410.684,246,97,151,195,177,4,80,0
1335,1411.684,233,95,152,191,177,4,80,0
1336,1412.687,221,93,153,186,177,4,80,0
1337,1413.689,227,94,153,188,177,4,80,0
1338,1414.697,229,95,154,189,177,4,80,0
1339,1415.783,233,95,154,191,177,4,80,0
1340,1416.784,227,94,155,188,177,4,80,0
1341,1417.788,223,94,155,187,177,4,80,0
1342,1418.875,223,93,155,187,146,3,90,0
1343,1419.875,225,94,156,188,146,3,90,0
1344,1421.404,225,94,156,188,146,3,90,0
1345,1422.734,174,94,156,166,146,3,90,0
1346,1423.738,152,96,156,155,146,3,90,0
1347,1424.739,138,94,156,147,146,3,90,0
1348,1425.739,147,97,156,152,146,3,90,0
1349,1426.776,136,93,156,146,146,3,90,0
1350,1427.781,133,92,156,144,146,3,90,0
1351,1428.782,132,92,156,144,146,3,90,0
1352,1429.784,131,91,155,143,146,3,90,0
1353,1430.784,132,92,155,144,146,3,90,0
1354,1431.879,138,93,155,147,146,3,90,0
1355,1432.885,140,94,155,148,146,3,90,0
1356,1433.885,146,97,155,151,146,3,90,0
1357,1434.886,145,96,154,151,146,3,90,0
1358,1435.888,143,96,153,150,146,3,90,0
1359,1436.978,139,95,153,148,146,3,90,0
1360,1437.979,139,94,152,148,146,3,90,0
1361,1438.979,138,93,152,147,146,3,90,0
1362,1439.98,136,93,152,146,146,3,90,0
1363,1441.424,136,93,151,146,146,3,90,0
1364,1442.709,136,92,150,146,146,3,90,0
1365,1443.715,128,90,150,141,146,3,90,0
1366,1444.715,131,90,150,143,146,3,90,0
1367,1445.718,132,91,150,144,146,3,90,0
1368,1446.779,135,94,151,145,146,3,90,0
1369,1447.779,145,96,151,151,146,3,90,0
1370,1448.78,143,96,151,150,146,3,90,0
1371,1449.791,143,96,152,150,146,3,90,0
1372,1450.792,146,97,152,151,146,3,90,0
1373,1451.793,146,96,152,151,146,3,90,0
1374,1452.794,140,94,152,148,146,3,90,0
1375,1453.878,139,94,152,148,146,3,90,0
1376,1454.877,139,94,152,148,146,3,90,0
1377,1455.878,142,95,152,149,146,3,90,0
1378,1456.879,145,96,151,151,146,3,90,0
1379,1457.88,145,96,151,151,146,3,90,0
1380,1458.882,145,95,150,151,152,4,80,0
1381,1460.188,139,95,150,148,152,4,80,0
1382,1461.643,139,94,151,148,152,4,80,0
1383,1463.011,142,94,151,149,152,4,80,0
1384,1464.012,139,93,149,148,152,4,80,0
1385,1465.013,139,93,148,148,152,4,80,0
1386,1466.014,135,93,148,145,152,4,80,0
1387,1467.015,136,93,147,146,152,4,80,0
1388,1468.016,133,92,148,144,152,4,80,0
1389,1469.017,132,91,148,144,152,4,80,0
1390,1470.076,139,94,148,148,152,4,80,0
1391,1471.088,136,93,147,146,152,4,80,0
1392,1472.089,131,92,147,143,152,4,80,0
1393,1473.092,139,85,147,148,152,4,80,0
1394,1474.095,147,82,147,152,152,4,80,0
1395,1475.177,150,86,147,154,152,4,80,0
1396,1476.177,167,88,147,162,152,4,80,0
1397,1477.178,163,88,147,160,152,4,80,0
1398,1478.184,161,87,147,159,152,4,80,0
1399,1479.186,158,86,147,158,152,4,80,0
1400,1480.187,158,86,147,158,152,4,80,0
1401,1481.285,156,86,147,157,152,4,80,0
1402,1482.579,161,87,147,159,152,4,80,0
1403,1483.586,161,87,147,159,152,4,80,0
1404,1484.586,161,87,146,159,152,4,80,0
1405,1485.59,158,86,147,158,152,4,80,0
1406,1486.59,160,86,146,159,152,4,80,0
1407,1487.592,158,86,146,158,152,4,80,0
1408,1488.593,160,87,146,159,152,4,80,0
1409,1489.594,160,86,146,159,152,4,80,0
1410,1490.595,156,86,146,157,152,4,80,0
1411,1491.596,156,86,146,157,152,4,80,0
1412,1492.596,158,86,147,158,152,4,80,0
1413,1493.597,160,87,147,159,152,4,80,0
1414,1494.681,164,88,148,161,152,4,80,0
1415,1495.682,164,88,148,161,152,4,80,0
1416,1496.685,161,88,147,159,152,4,80,0
1417,1497.782,158,86,147,158,152,4,80,0
1418,1498.783,161,87,147,159,152,4,80,0
1419,1499.787,161,87,147,159,152,4,80,0
1420,1501.263,161,87,147,159,152,4,80,0
1421,1502.522,161,87,146,159,152,4,80,0
1422,1503.527,153,85,146,155,152,4,80,0
1423,1504.579,156,85,145,157,152,4,80,0
1424,1505.581,158,86,145,158,152,4,80,0
1425,1506.584,160,86,144,159,152,4,80,0
1426,1507.583,158,86,144,158,152,4,80,0
1427,1508.598,158,86,144,158,152,4,80,0
1428,1509.598,160,87,143,159,152,4,80,0
1429,1510.599,156,86,143,157,152,4,80,0
1430,1511.599,158,86,143,158,152,4,80,0
1431,1512.6,156,86,142,157,152,4,80,0
1432,1513.601,158,86,142,158,152,4,80,0
1433,1514.602,153,86,142,155,152,4,80,0
1434,1515.679,153,85,142,155,152,4,80,0
1435,1516.679,156,85,141,157,152,4,80,0
1436,1517.679,156,86,141,157,152,4,80,0
1437,1518.679,153,85,141,155,152,4,80,0
1438,1519.683,160,85,141,159,181,4,80,0
1439,1521.254,164,87,141,161,181,4,80,0
1440,1522.554,177,90,141,167,181,4,80,0
1441,1523.555,169,89,142,163,181,4,80,0
1442,1524.556,164,81,143,161,181,4,80,0
1443,1525.56,164,80,143,161,181,4,80,0
1444,1526.56,161,80,143,159,181,4,80,0
1445,1527.563,161,82,143,159,181,4,80,0
1446,1528.565,158,86,143,158,181,4,80,0
1447,1529.586,169,89,144,163,181,4,80,0
1448,1530.587,177,90,143,167,181,4,80,0
1449,1531.59,163,88,144,160,181,4,80,0
1450,1532.679,161,87,144,159,181,4,80,0
1451,1533.684,172,82,144,165,181,4,80,0
1452,1534.684,172,83,144,165,181,4,80,0
1453,1535.684,182,85,144,170,181,4,80,0
1454,1536.684,186,86,144,171,181,4,80,0
1455,1537.684,184,86,144,170,181,4,80,0
1456,1538.688,181,84,144,169,181,4,80,0
1457,1539.78,176,84,144,166,181,4,80,0
1458,1541.272,172,82,144,165,181,4,80,0
1459,1542.521,179,84,145,168,181,4,80,0
1460,1543.522,184,86,144,170,181,4,80,0
1461,1544.53,184,86,144,170,181,4,80,0
1462,1545.581,187,85,143,172,181,4,80,0
1463,1546.582,186,86,144,171,181,4,80,0
1464,1547.586,187,86,144,172,181,4,80,0
1465,1548.594,195,88,145,175,181,4,80,0
1466,1549.594,196,88,146,176,183,5,70,0
1467,1550.595,206,90,146,180,183,5,70,0
1468,1551.6,204,90,147,179,183,5,70,0
1469,1552.601,204,89,148,179,183,5,70,0
1470,1553.602,196,89,148,176,183,5,70,0
1471,1554.679,198,89,149,177,183,5,70,0
1472,1555.68,200,89,150,177,183,5,70,0
1473,1556.683,200,89,151,177,183,5,70,0
1474,1557.683,193,88,151,174,183,5,70,0
1475,1558.687,189,86,151,173,183,5,70,0
1476,1559.687,187,86,151,172,183,5,70,0
1477,1561.311,187,86,152,172,183,5,70,0
1478,1562.584,195,88,152,175,183,5,70,0
1479,1563.591,191,87,152,173,183,5,70,0
1480,1564.592,191,86,152,173,183,5,70,0
1481,1565.595,195,88,153,175,183,5,70,0
1482,1566.595,200,89,153,177,183,5,70,0
1483,1567.596,196,88,153,176,183,5,70,0
1484,1568.598,195,88,154,175,183,5,70,0
1485,1569.604,195,87,154,175,183,5,70,0
1486,1570.606,191,86,154,173,183,5,70,0
1487,1571.607,195,88,154,175,183,5,70,0
1488,1572.68,195,88,154,175,183,5,70,0
1489,1573.687,206,90,154,180,183,5,70,0
1490,1574.688,213,92,154,183,183,5,70,0
1491,1575.688,209,90,154,181,183,5,70,0
1492,1576.689,195,88,154,175,183,5,70,0
1493,1577.697,213,90,155,183,183,5,70,0
1494,1578.697,200,90,155,177,183,5,70,0
1495,1579.698,187,86,155,172,183,5,70,0
1496,1581.339,184,86,155,170,183,5,70,0
1497,1582.612,182,85,156,170,183,5,70,0
1498,1583.615,182,84,156,170,183,5,70,0
1499,1584.682,179,84,156,168,183,5,70,0
1500,1585.682,181,84,156,169,183,5,70,0
1501,1586.682,184,85,156,170,183,5,70,0
1502,1587.682,184,85,156,170,183,5,70,0
1503,1588.683,184,85,155,170,183,5,70,0
1504,1589.694,181,85,155,169,183,5,70,0
1505,1590.694,182,85,155,170,183,5,70,0
1506,1591.697,177,85,155,167,183,5,70,0
1507,1592.697,181,84,155,169,183,5,70,0
1508,1593.781,182,85,154,170,183,5,70,0
1509,1594.782,177,84,154,167,183,5,70,0
1510,1595.782,169,82,154,163,183,5,70,0
1511,1596.783,166,82,153,162,183,5,70,0
1512,1597.788,172,83,152,165,183,5,70,0
1513,1598.789,172,82,152,165,183,5,70,0
1514,1599.791,179,83,151,168,183,5,70,0
1515,1601.425,179,83,151,168,183,5,70,0
1516,1602.756,182,85,152,170,183,5,70,0
1517,1603.758,172,83,152,165,183,5,70,0
1518,1604.76,158,80,152,158,183,5,70,0
1519,1605.788,164,81,152,161,183,5,70,0
1520,1606.789,172,82,152,165,183,5,70,0
1521,1607.805,171,82,152,164,183,5,70,0
1522,1608.805,169,82,152,163,183,5,70,0
1523,1609.805,172,83,152,165,183,5,70,0
1524,1610.807,177,83,152,167,183,5,70,0
1525,1611.81,186,84,151,171,183,5,70,0
1526,1612.884,195,87,151,175,183,5,70,0
1527,1613.885,187,87,151,172,183,5,70,0
1528,1614.887,184,86,151,170,183,5,70,0
1529,1615.896,182,85,151,170,183,5,70,0
1530,1616.896,182,85,152,170,183,5,70,0
1531,1617.897,182,85,152,170,183,5,70,0
1532,1618.899,196,87,152,176,183,5,70,0
1533,1619.982,200,89,153,177,183,5,70,0
1534,1621.497,202,89,153,178,183,5,70,0
1535,1622.809,196,88,153,176,183,5,70,0
1536,1623.809,202,89,154,178,183,5,70,0
1537,1624.81,204,89,154,179,183,5,70,0
1538,1625.881,204,90,154,179,183,5,70,0
1539,1626.883,204,89,155,179,183,5,70,0
1540,1627.884,204,90,155,179,183,5,70,0
1541,1628.892,195,89,155,175,183,5,70,0
1542,1629.894,195,88,156,175,183,5,70,0
1543,1630.895,195,88,156,175,183,5,70,0
1544,1631.895,200,88,156,177,183,5,70,0
1545,1632.896,196,88,156,176,183,5,70,0
1546,1633.902,195,87,156,175,183,5,70,0
1547,1634.903,187,87,157,172,183,5,70,0
1548,1635.904,187,86,156,172,183,5,70,0
1549,1636.904,176,83,157,166,183,5,70,0
1550,1637.906,177,84,157,167,183,5,70,0
1551,1638.982,181,83,156,169,183,5,70,0
1552,1640.209,181,83,156,169,141,3,100,0
1553,1641.665,177,84,157,167,141,3,100,0
1554,1643.027,177,84,156,167,141,3,100,0
1555,1644.035,150,84,156,154,141,3,100,0
1556,1645.037,155,86,156,156,141,3,100,0
1557,1646.038,179,91,156,168,141,3,100,0
1558,1647.038,174,90,156,166,141,3,100,0
1559,1648.043,172,90,156,165,141,3,100,0
1560,1649.083,156,99,156,157,141,3,100,0
1561,1650.09,150,98,155,154,141,3,100,0
1562,1651.091,142,95,156,149,141,3,100,0
1563,1652.092,150,95,156,154,141,3,100,0
1564,1653.093,146,97,155,151,141,3,100,0
1565,1654.093,147,97,156,152,141,3,100,0
1566,1655.114,138,95,156,147,141,3,100,0
1567,1656.114,128,91,156,141,141,3,100,0
1568,1657.114,127,90,155,140,141,3,100,0
1569,1658.186,131,91,155,143,141,3,100,0
1570,1659.187,127,90,155,140,141,3,100,0
1571,1660.189,126,90,155,140,141,3,100,0
1572,1661.392,126,90,154,140,141,3,100,0
1573,1662.399,131,91,154,143,141,3,100,0
1574,1663.399,145,95,154,151,141,3,100,0
1575,1664.4,136,95,153,146,141,3,100,0
1576,1665.4,131,92,153,143,141,3,100,0
1577,1666.401,129,90,153,142,141,3,100,0
1578,1667.482,129,90,152,142,141,3,100,0
1579,1668.487,135,91,151,145,141,3,100,0
1580,1669.503,138,94,151,147,141,3,100,0
1581,1670.505,143,96,151,150,141,3,100,0
1582,1671.504,143,96,151,150,141,3,100,0
1583,1672.504,140,95,151,148,141,3,100,0
1584,1673.504,138,93,151,147,141,3,100,0
1585,1674.585,136,93,152,146,141,3,100,0
1586,1675.586,139,94,152,148,141,3,100,0
1587,1676.591,145,95,151,151,141,3,100,0
1588,1677.592,147,97,151,152,189,5,100,0
1589,1678.595,146,97,151,151,189,5,100,0
1590,1679.599,139,94,151,148,189,5,100,0
1591,1681.44,138,94,151,147,189,5,100,0
1592,1682.711,138,93,150,147,189,5,100,0
1593,1683.712,146,95,150,151,189,5,100,0
1594,1684.786,138,94,150,147,189,5,100,0
1595,1685.789,143,85,149,150,189,5,100,0
1596,1686.789,160,86,149,159,189,5,100,0
1597,1687.79,172,90,149,165,189,5,100,0
1598,1688.791,176,91,148,166,141,4,100,0
1599,1689.885,182,92,148,170,141,4,100,0
1600,1690.886,172,91,148,165,141,4,100,0
1601,1691.887,166,88,148,162,141,4,100,0
1602,1692.888,160,86,148,159,141,4,100,0
1603,1693.888,150,85,148,154,141,4,100,0
1604,1694.889,129,87,148,142,141,4,100,0
1605,1695.89,132,91,148,144,141,4,100,0
1606,1696.988,127,89,147,140,141,4,100,0
1607,1697.989,129,90,147,142,189,5,100,0
1608,1698.993,128,90,146,141,189,5,100,0
1609,1700.084,129,91,145,142,189,5,100,0
1610,1701.429,129,91,145,142,189,5,100,0
1611,1702.76,128,90,144,141,189,5,100,0
1612,1703.761,128,90,144,141,189,5,100,0
1613,1704.762,152,86,143,155,189,5,100,0
1614,1705.784,177,91,143,167,189,5,100,0
1615,1706.784,187,94,143,172,189,5,100,0
1616,1707.788,209,99,143,181,189,5,100,0
1617,1708.788,209,99,143,181,189,5,100,0
1618,1709.789,196,97,143,176,189,5,100,0
1619,1710.789,191,95,144,173,189,5,100,0
1620,1711.791,187,94,144,172,189,5,100,0
1621,1712.798,189,95,145,173,189,5,100,0
1622,1713.798,186,94,145,171,141,4,100,0
1623,1714.799,184,92,146,170,141,4,100,0
1624,1715.801,161,89,145,159,141,4,100,0
1625,1716.802,2500,98,146,620,141,4,100,0
1626,1717.802,143,97,146,150,141,4,100,0
1627,1718.803,139,94,146,148,141,4,100,0
1628,1719.804,136,93,145,146,141,4,100,0
1629,1721.39,132,92,146,144,141,4,100,0
1630,1722.652,147,97,146,152,141,4,100,0
1631,1723.655,150,98,146,154,141,4,100,0
1632,1724.656,149,97,146,153,141,4,100,0
1633,1725.664,142,95,146,149,141,4,100,0
1634,1726.684,139,95,146,148,141,4,100,0
1635,1727.684,139,94,146,148,141,4,100,0
1636,1728.688,139,95,145,148,141,4,100,0
1637,1729.688,136,93,145,146,141,4,100,0
1638,1730.688,136,93,145,146,141,4,100,0
1639,1731.696,135,92,145,145,141,4,100,0
1640,1732.696,139,95,144,148,141,4,100,0
1641,1733.7,135,94,143,145,141,4,100,0
1642,1734.701,131,91,143,143,141,4,100,0
1643,1735.703,136,92,142,146,141,4,100,0
1644,1736.704,146,98,142,151,141,4,100,0
1645,1737.784,155,99,142,156,141,4,100,0
1646,1738.785,147,98,142,152,141,4,100,0
1647,1739.793,140,95,142,148,141,4,100,0
1648,1741.289,140,95,142,148,141,4,100,0
1649,1742.585,135,93,142,145,141,4,100,0
1650,1743.592,136,93,142,146,141,4,100,0
1651,1744.593,139,94,142,148,141,4,100,0
1652,1745.593,139,95,141,148,182,5,100,0
1653,1746.596,142,95,142,149,182,5,100,0
1654,1747.597,142,96,142,149,182,5,100,0
1655,1748.6,155,88,142,156,182,5,100,0
1656,1749.6,179,91,142,168,182,5,100,0
1657,1750.601,198,97,142,177,182,5,100,0
1658,1751.601,198,96,143,177,182,5,100,0
1659,1752.602,195,96,143,175,182,5,100,0
1660,1753.608,195,96,144,175,182,5,100,0
1661,1754.685,207,97,145,181,182,5,100,0
1662,1755.686,202,98,145,178,182,5,100,0
1663,1756.689,196,96,146,176,182,5,100,0
1664,1757.786,195,96,147,175,182,5,100,0
1665,1758.791,198,96,148,177,182,5,100,0
1666,1759.792,202,97,148,178,182,5,100,0
1667,1761.325,202,97,149,178,182,5,100,0
1668,1762.866,204,97,150,179,182,5,100,0
1669,1763.868,193,95,150,174,149,4,100,0
1670,1764.872,187,94,150,172,149,4,100,0
1671,1765.886,167,99,151,162,149,4,100,0
1672,1766.886,155,101,151,156,149,4,100,0
1673,1767.886,147,96,151,152,149,4,100,0
1674,1768.891,146,96,151,151,149,4,100,0
1675,1769.891,143,96,152,150,149,4,100,0
1676,1770.891,150,97,152,154,149,4,100,0
1677,1771.893,147,97,152,152,149,4,100,0
1678,1772.896,150,97,152,154,149,4,100,0
1679,1773.989,149,97,151,153,149,4,100,0
1680,1774.99,143,96,151,150,149,4,100,0
1681,1775.993,150,90,151,154,149,4,100,0
1682,1777.089,191,92,152,173,272,5,110,0
1683,1778.089,195,95,152,175,272,5,110,0
1684,1779.093,223,102,152,187,272,5,110,0
1685,1780.094,227,106,153,188,272,5,110,0
1686,1781.315,227,96,153,188,272,5,110,0
1687,1782.665,281,104,153,208,272,5,110,0
1688,1783.665,277,104,154,206,272,5,110,0
1689,1784.694,277,103,154,206,272,5,110,0
1690,1785.693,291,105,155,211,272,5,110,0
1691,1786.695,289,106,156,210,272,5,110,0
1692,1787.79,296,106,156,213,272,5,110,0
1693,1788.79,303,108,157,215,272,5,110,0
1694,1789.79,308,108,158,217,272,5,110,0
1695,1790.793,316,108,158,219,272,5,110,0
1696,1791.795,313,109,160,218,272,5,110,0
1697,1792.796,321,110,160,221,272,5,110,0
1698,1793.801,316,110,160,219,272,5,110,0
1699,1794.891,321,110,161,221,272,5,110,0
1700,1795.892,324,110,162,221,272,5,110,0
1701,1796.893,329,111,162,223,272,5,110,0
1702,1797.991,326,111,163,222,272,5,110,0
1703,1798.996,329,112,163,223,272,5,110,0
1704,1799.996,321,110,164,221,272,5,110,0
1705,1801.293,324,110,164,221,272,5,110,0
1706,1802.558,321,110,165,221,83,1,90,0
1707,1803.558,326,112,166,222,83,1,90,0
1708,1804.559,237,101,167,192,83,1,90,0
1709,1805.559,177,93,168,167,83,1,90,0
1710,1806.56,150,91,168,154,83,1,90,0
1711,1807.589,133,93,168,144,83,1,90,0
1712,1808.598,128,91,168,141,83,1,90,0
1713,1809.599,120,87,168,137,83,1,90,0
1714,1810.6,111,92,169,130,83,1,90,0
1715,1811.601,110,94,168,129,83,1,90,0
1716,1812.686,110,94,168,129,83,1,90,0
1717,1813.687,108,94,168,129,83,1,90,0
1718,1814.69,105,92,167,126,83,1,90,0
1719,1815.691,107,93,167,128,83,1,90,0
1720,1816.693,104,91,166,126,83,1,90,0
1721,1817.694,91,95,166,116,83,1,90,0
1722,1818.695,89,94,166,115,83,1,90,0
1723,1820.158,90,94,166,115,83,1,90,0
1724,1821.517,91,95,166,116,83,1,90,0
1725,1822.95,90,94,165,115,83,1,90,0
1726,1823.964,87,92,164,113,83,1,90,0
1727,1824.965,85,91,164,111,83,1,90,0
1728,1825.965,81,90,164,108,83,1,90,0
1729,1826.966,81,89,164,108,83,1,90,0
1730,1827.987,85,89,163,111,83,1,90,0
1731,1828.987,86,91,163,112,83,1,90,0
1732,1829.988,84,90,162,111,83,1,90,0
1733,1830.988,94,97,162,119,83,1,90,0
1734,1831.993,90,94,161,115,83,1,90,0
1735,1833.092,90,94,160,115,83,1,90,0
1736,1834.093,87,92,160,113,83,1,90,0
1737,1835.097,82,90,159,109,83,1,90,0
1738,1836.19,83,90,158,110,83,1,90,0
1739,1837.191,83,91,158,110,83,1,90,0
1740,1838.193,83,90,157,110,83,1,90,0
1741,1839.287,85,91,157,111,83,1,90,0
1742,1840.291,85,91,156,111,83,1,90,0
1743,1841.294,84,91,156,111,83,1,90,0
1744,1842.569,78,87,155,106,83,1,90,0
1745,1843.571,80,88,154,108,83,1,90,0
1746,1844.575,83,89,153,110,83,1,90,0
1747,1845.576,86,92,152,112,83,1,90,0
1748,1846.577,94,96,151,119,83,1,90,0
1749,1847.577,92,97,151,117,83,1,90,0
1750,1848.586,89,93,151,115,83,1,90,0
1751,1849.587,88,93,151,114,83,1,90,0
1752,1850.588,87,92,151,113,83,1,90,0
1753,1851.596,86,92,151,112,83,1,90,0
1754,1852.596,87,92,150,113,83,1,90,0
1755,1853.596,90,93,150,115,83,1,90,0
1756,1854.596,91,96,151,116,83,1,90,0
1757,1855.597,93,95,151,118,83,1,90,0
1758,1856.599,94,96,151,119,83,1,90,0
1759,1857.689,94,96,151,119,83,1,90,0
1760,1858.695,90,94,151,115,83,1,90,0
1761,1859.695,92,96,150,117,83,1,90,0
1762,1861.366,91,96,150,116,83,1,90,0
1763,1862.641,88,93,149,114,83,1,90,0
1764,1863.65,84,91,148,111,83,1,90,0
1765,1864.651,86,92,148,112,83,1,90,0
1766,1865.687,85,91,147,111,83,1,90,0
1767,1866.689,87,93,146,113,83,1,90,0
1768,1867.689,87,93,145,113,83,1,90,0
1769,1868.695,88,94,144,114,83,1,90,0
1770,1869.701,86,92,142,112,83,1,90,0
1771,1870.702,86,91,141,112,83,1,90,0
1772,1871.703,87,92,139,113,83,1,90,0
1773,1872.704,89,93,136,115,83,1,90,0
1774,1873.707,87,93,134,113,83,1,90,0
1775,1874.789,86,92,133,112,83,1,90,0
1776,1875.794,84,91,132,111,83,1,90,0
1777,1876.795,84,91,132,111,83,1,90,0
1778,1877.798,87,92,131,113,83,1,90,0
1779,1878.799,89,94,130,115,83,1,90,0
1780,1879.89,90,94,130,115,83,1,90,0
1781,1881.478,89,94,129,115,83,1,90,0
1782,1882.825,87,93,127,113,83,1,90,0
1783,1883.826,82,90,127,109,83,1,90,0
1784,1884.827,84,91,127,111,83,1,90,0
1785,1885.888,82,90,126,109,83,1,90,0
1786,1886.889,82,89,125,109,83,1,90,0
1787,1887.894,84,90,124,111,83,1,90,0
1788,1888.895,85,91,123,111,83,1,90,0
1789,1889.899,87,92,122,113,83,1,90,0
1790,1890.9,86,92,123,112,83,1,90,0
1791,1891.9,86,92,124,112,83,1,90,0
1792,1892.9,86,92,125,112,83,1,90,0
1793,1893.9,87,92,126,113,83,1,90,0
1794,1894.988,83,90,127,110,83,1,90,0
1795,1895.989,84,91,126,111,83,1,90,0
1796,1896.989,85,91,125,111,83,1,90,0
1797,1897.994,88,93,125,114,83,1,90,0
1798,1898.994,86,92,124,112,83,1,90,0
1799,1899.996,83,90,123,110,83,1,90,0
1800,1901.361,85,90,123,111,83,1,90,0
1801,1902.795,85,92,124,111,83,1,90,0
1802,1903.8,84,90,124,111,83,1,90,0
1803,1904.803,83,90,124,110,83,1,90,0
1804,1905.804,84,91,123,111,83,1,90,0
1805,1906.805,85,91,122,111,83,1,90,0
1806,1907.806,85,91,122,111,83,1,90,0
1807,1908.9,86,92,121,112,83,1,90,0
1808,1909.901,85,92,121,111,83,1,90,0
1809,1910.911,86,91,121,112,83,1,90,0
1810,1911.914,82,90,120,109,83,1,90,0
1811,1912.914,80,88,119,108,83,1,90,0
1812,1913.992,82,90,119,109,83,1,90,0
1813,1914.993,83,90,118,110,83,1,90,0
1814,1915.994,84,90,118,111,83,1,90,0
1815,1916.995,84,90,117,111,83,1,90,0
1816,1917.995,83,90,117,110,83,1,90,0
1817,1918.998,83,89,116,110,83,1,90,0
1818,1920,80,88,116,108,83,1,90,0
1819,1921.324,83,90,115,110,83,1,90,0
1820,1922.622,84,90,114,111,83,1,90,0
1821,1923.624,84,90,113,111,83,1,90,0
1822,1924.625,84,91,114,111,83,1,90,0
1823,1925.693,84,91,114,111,83,1,90,0
1824,1926.692,86,92,114,112,83,1,90,0
